userid,site_visits_7,retention_1,retention_7,version,day_of_week
9487916,1,TRUE,TRUE,limited,Monday
9181279,14,FALSE,FALSE,limited,Saturday
6879790,13,TRUE,FALSE,limited,Sunday
4812319,7,NA,NA,limited,Monday
4609952,7,FALSE,FALSE,limited,Wednesday
6865412,12,FALSE,FALSE,limited,Monday
4705152,3,TRUE,FALSE,limited,Sunday
1561520,7,FALSE,FALSE,limited,Monday
4382976,6,FALSE,FALSE,limited,Tuesday
5054757,13,TRUE,FALSE,limited,Friday
6132311,4,TRUE,FALSE,limited,Sunday
6951900,12,FALSE,FALSE,limited,Thursday
9790969,6,FALSE,FALSE,limited,Tuesday
7914239,8,FALSE,FALSE,limited,Monday
5284259,8,FALSE,FALSE,limited,Tuesday
6977549,5,NA,NA,limited,Wednesday
693433,7,TRUE,FALSE,limited,Sunday
2283419,6,FALSE,FALSE,limited,Tuesday
4524424,5,FALSE,FALSE,limited,Saturday
5206428,4,TRUE,FALSE,limited,Tuesday
4744238,15,FALSE,FALSE,limited,Tuesday
2694184,13,FALSE,FALSE,limited,Monday
674195,6,FALSE,FALSE,limited,Tuesday
2941870,13,FALSE,FALSE,limited,Monday
1948969,12,FALSE,FALSE,limited,Monday
9442653,1,FALSE,FALSE,limited,Saturday
193406,12,FALSE,FALSE,limited,Tuesday
613979,12,NA,NA,limited,Monday
3719576,14,TRUE,FALSE,limited,Monday
6395563,13,FALSE,FALSE,limited,Sunday
5863618,2,FALSE,TRUE,limited,Friday
2393408,15,FALSE,FALSE,limited,Wednesday
8983367,11,FALSE,FALSE,limited,Tuesday
4837899,13,NA,NA,limited,Monday
685034,14,FALSE,FALSE,limited,Tuesday
3203489,10,FALSE,FALSE,limited,Monday
6737501,11,FALSE,FALSE,limited,Saturday
1650033,5,FALSE,FALSE,limited,Saturday
1294169,4,FALSE,FALSE,limited,Tuesday
9873311,13,FALSE,FALSE,limited,Wednesday
1950763,2,TRUE,FALSE,limited,Sunday
4776439,9,FALSE,FALSE,limited,Tuesday
6272887,16,FALSE,FALSE,limited,Monday
9123343,13,TRUE,FALSE,limited,Thursday
2492052,6,TRUE,FALSE,limited,Sunday
3180397,13,FALSE,FALSE,limited,Wednesday
6544603,14,FALSE,FALSE,limited,Monday
6335352,13,FALSE,FALSE,limited,Monday
6804618,12,FALSE,FALSE,limited,Monday
2451664,6,TRUE,FALSE,limited,Saturday
2568850,13,FALSE,FALSE,limited,Saturday
540671,6,FALSE,FALSE,limited,Monday
7538076,7,TRUE,FALSE,limited,Friday
8358750,11,FALSE,FALSE,limited,Monday
9415480,9,FALSE,FALSE,limited,Monday
258867,9,FALSE,TRUE,limited,Sunday
3234806,7,FALSE,FALSE,limited,Thursday
2141410,6,FALSE,FALSE,limited,Tuesday
633601,13,FALSE,FALSE,limited,Wednesday
5529522,15,FALSE,FALSE,limited,Tuesday
2703975,16,FALSE,FALSE,limited,Tuesday
1975174,2,FALSE,FALSE,limited,Monday
3048466,7,TRUE,FALSE,limited,Sunday
2994081,7,FALSE,FALSE,limited,Monday
8855157,16,FALSE,FALSE,limited,Monday
3734731,4,FALSE,FALSE,limited,Monday
8961450,13,FALSE,FALSE,limited,Wednesday
4050308,8,TRUE,FALSE,limited,Thursday
3139136,12,TRUE,FALSE,limited,Sunday
6915326,13,TRUE,FALSE,limited,Wednesday
6167160,7,FALSE,FALSE,limited,Friday
2873339,5,NA,NA,limited,Friday
273562,12,FALSE,FALSE,limited,Monday
5411621,12,FALSE,FALSE,limited,Wednesday
5242094,8,TRUE,FALSE,limited,Wednesday
7909621,13,FALSE,FALSE,limited,Thursday
7929561,16,FALSE,FALSE,limited,Monday
643258,5,FALSE,FALSE,limited,Thursday
6654259,4,NA,NA,limited,Tuesday
4793769,13,NA,NA,limited,Sunday
339435,15,FALSE,FALSE,limited,Monday
640125,8,TRUE,FALSE,limited,Thursday
6693001,8,FALSE,FALSE,limited,Wednesday
3957257,4,TRUE,FALSE,limited,Thursday
7948430,7,FALSE,FALSE,limited,Tuesday
7979586,6,FALSE,FALSE,limited,Wednesday
4599410,16,FALSE,FALSE,limited,Monday
4390352,13,FALSE,FALSE,limited,Tuesday
6218276,1,TRUE,FALSE,limited,Sunday
233583,14,FALSE,FALSE,limited,Sunday
7157514,7,TRUE,FALSE,limited,Sunday
9004915,7,FALSE,FALSE,limited,Sunday
4386057,16,FALSE,FALSE,limited,Monday
6048223,17,FALSE,TRUE,limited,Saturday
7935006,18,FALSE,TRUE,limited,Friday
7924377,11,FALSE,FALSE,limited,Thursday
6107951,15,FALSE,FALSE,limited,Thursday
9721460,15,FALSE,FALSE,limited,Monday
143691,12,FALSE,FALSE,limited,Tuesday
2747003,17,FALSE,FALSE,limited,Friday
8621805,12,FALSE,FALSE,limited,Tuesday
5402534,5,FALSE,FALSE,limited,Tuesday
906513,5,FALSE,FALSE,limited,Monday
4732287,4,FALSE,FALSE,unlimited,Tuesday
5798023,9,FALSE,FALSE,unlimited,Monday
9985832,12,FALSE,FALSE,unlimited,Monday
1536872,5,TRUE,FALSE,unlimited,Saturday
9563226,12,FALSE,FALSE,unlimited,Tuesday
8872288,13,FALSE,FALSE,unlimited,Thursday
2437423,5,FALSE,FALSE,unlimited,Monday
3536472,12,FALSE,FALSE,unlimited,Monday
6661013,6,FALSE,FALSE,unlimited,Friday
3781391,8,FALSE,FALSE,unlimited,Thursday
7510762,8,TRUE,FALSE,unlimited,Saturday
3300626,19,FALSE,FALSE,limited,Wednesday
4387785,6,TRUE,TRUE,limited,Sunday
5958978,10,FALSE,FALSE,unlimited,Monday
6035348,12,FALSE,FALSE,unlimited,Tuesday
2939179,9,NA,NA,unlimited,Thursday
218784,8,TRUE,FALSE,limited,Friday
4637538,12,FALSE,FALSE,unlimited,Monday
9283979,9,NA,NA,limited,Monday
8413483,6,FALSE,FALSE,unlimited,Monday
4337444,5,TRUE,FALSE,unlimited,Monday
4597743,8,FALSE,FALSE,unlimited,Wednesday
7320404,7,FALSE,FALSE,unlimited,Tuesday
1206370,16,FALSE,FALSE,limited,Monday
7139791,8,FALSE,FALSE,unlimited,Thursday
5399978,9,TRUE,FALSE,unlimited,Wednesday
6980962,4,FALSE,FALSE,unlimited,Monday
499713,7,FALSE,FALSE,unlimited,Tuesday
3942826,7,TRUE,FALSE,unlimited,Monday
3449867,4,FALSE,FALSE,unlimited,Monday
5611773,12,FALSE,FALSE,unlimited,Wednesday
1753071,5,FALSE,FALSE,unlimited,Tuesday
9976431,12,FALSE,FALSE,unlimited,Friday
4176747,13,TRUE,FALSE,unlimited,Sunday
9141190,14,FALSE,FALSE,unlimited,Saturday
2179015,5,FALSE,FALSE,unlimited,Monday
8338688,11,FALSE,FALSE,unlimited,Tuesday
5939243,6,FALSE,FALSE,unlimited,Tuesday
6393114,16,FALSE,FALSE,unlimited,Tuesday
1291079,5,NA,NA,limited,Monday
4382120,4,FALSE,FALSE,unlimited,Wednesday
1612337,15,TRUE,FALSE,unlimited,Tuesday
3809090,14,FALSE,FALSE,unlimited,Saturday
7040518,13,TRUE,FALSE,unlimited,Monday
1862279,16,NA,NA,unlimited,Sunday
6307059,6,NA,NA,unlimited,Monday
9038515,9,FALSE,FALSE,unlimited,Saturday
4926273,5,TRUE,FALSE,unlimited,Sunday
8449379,7,FALSE,FALSE,unlimited,Sunday
5807452,10,TRUE,TRUE,unlimited,Friday
5970329,14,TRUE,FALSE,unlimited,Monday
3159521,10,FALSE,FALSE,unlimited,Monday
3124586,7,FALSE,FALSE,unlimited,Thursday
207557,4,TRUE,FALSE,unlimited,Monday
2068205,4,TRUE,FALSE,unlimited,Wednesday
2186103,13,TRUE,FALSE,unlimited,Saturday
2296308,17,TRUE,FALSE,unlimited,Thursday
7214434,14,FALSE,FALSE,unlimited,Monday
8594704,14,FALSE,FALSE,unlimited,Monday
1233590,6,TRUE,FALSE,unlimited,Tuesday
6626787,14,TRUE,FALSE,unlimited,Thursday
8000108,14,FALSE,FALSE,unlimited,Monday
6426022,12,FALSE,FALSE,unlimited,Sunday
9308330,9,FALSE,FALSE,unlimited,Monday
2859550,8,FALSE,FALSE,unlimited,Sunday
1013000,13,FALSE,FALSE,unlimited,Thursday
504557,14,TRUE,FALSE,unlimited,Friday
8341637,7,FALSE,FALSE,unlimited,Sunday
4575068,7,FALSE,FALSE,unlimited,Tuesday
3381165,3,FALSE,FALSE,unlimited,Thursday
7245205,5,FALSE,FALSE,unlimited,Wednesday
4237929,17,NA,NA,unlimited,Saturday
5196157,16,TRUE,FALSE,unlimited,Wednesday
5751608,6,FALSE,FALSE,unlimited,Tuesday
7693208,6,FALSE,FALSE,unlimited,Thursday
2311294,14,TRUE,FALSE,unlimited,Friday
5261051,14,FALSE,FALSE,unlimited,Monday
7070683,14,FALSE,FALSE,unlimited,Monday
8409916,5,FALSE,FALSE,unlimited,Saturday
7674232,12,TRUE,FALSE,unlimited,Monday
2019067,8,TRUE,FALSE,unlimited,Friday
4868995,5,FALSE,FALSE,unlimited,Monday
1193512,12,FALSE,FALSE,unlimited,Monday
4601137,17,FALSE,FALSE,unlimited,Monday
878991,7,TRUE,FALSE,unlimited,Saturday
5411731,8,TRUE,FALSE,unlimited,Tuesday
8866448,14,FALSE,FALSE,unlimited,Tuesday
6343891,0,FALSE,FALSE,unlimited,Saturday
5742440,8,FALSE,FALSE,unlimited,Tuesday
6948309,15,FALSE,FALSE,unlimited,Tuesday
7780794,8,TRUE,FALSE,unlimited,Wednesday
700616,5,FALSE,FALSE,unlimited,Sunday
2434984,14,FALSE,FALSE,unlimited,Thursday
9949162,7,FALSE,FALSE,unlimited,Tuesday
9983691,5,FALSE,FALSE,unlimited,Saturday
8418382,16,FALSE,FALSE,unlimited,Saturday
141256,16,FALSE,FALSE,unlimited,Wednesday
4636142,8,FALSE,FALSE,unlimited,Sunday
8836745,5,FALSE,FALSE,unlimited,Thursday
5164498,12,FALSE,FALSE,unlimited,Tuesday
7490269,11,FALSE,FALSE,unlimited,Tuesday
8787978,11,FALSE,TRUE,unlimited,Sunday
2095535,13,FALSE,FALSE,unlimited,Tuesday
3320237,12,TRUE,FALSE,unlimited,Thursday
5833452,9,FALSE,FALSE,unlimited,Wednesday
2752453,4,TRUE,FALSE,unlimited,Monday
9945297,13,FALSE,FALSE,unlimited,Monday
1171836,7,FALSE,FALSE,unlimited,Saturday
5326388,7,FALSE,FALSE,unlimited,Monday
4661671,4,FALSE,FALSE,unlimited,Thursday
8988864,13,FALSE,FALSE,unlimited,Tuesday
5141961,7,FALSE,FALSE,unlimited,Monday
1570795,14,FALSE,FALSE,unlimited,Saturday
7325383,13,FALSE,FALSE,unlimited,Tuesday
1105684,15,FALSE,FALSE,unlimited,Sunday
6413662,15,FALSE,FALSE,unlimited,Tuesday
8853153,3,FALSE,FALSE,unlimited,Tuesday
3080367,7,FALSE,FALSE,unlimited,Sunday
4087157,8,FALSE,FALSE,unlimited,Monday
3522104,14,FALSE,FALSE,unlimited,Tuesday
2812968,2,FALSE,FALSE,unlimited,Thursday
7430421,12,FALSE,FALSE,unlimited,Sunday
859433,5,FALSE,FALSE,unlimited,Thursday
2550291,8,TRUE,FALSE,unlimited,Thursday
4433264,17,FALSE,FALSE,unlimited,Tuesday
9232893,6,FALSE,FALSE,unlimited,Thursday
2738924,17,FALSE,FALSE,unlimited,Tuesday
4540756,13,FALSE,FALSE,unlimited,Monday
5694740,6,FALSE,FALSE,unlimited,Sunday
4632915,9,TRUE,FALSE,unlimited,Tuesday
4707268,14,TRUE,FALSE,unlimited,Thursday
1802811,15,FALSE,FALSE,unlimited,Tuesday
2148389,5,TRUE,FALSE,unlimited,Sunday
168124,14,FALSE,FALSE,unlimited,Wednesday
3735219,6,NA,NA,unlimited,Monday
6828409,6,NA,NA,unlimited,Tuesday
6885648,14,FALSE,FALSE,unlimited,Sunday
8535925,12,FALSE,FALSE,unlimited,Monday
552566,4,FALSE,FALSE,unlimited,Tuesday
7931481,16,TRUE,FALSE,unlimited,Saturday
1518573,17,FALSE,FALSE,unlimited,Monday
2574681,13,TRUE,FALSE,unlimited,Friday
5879686,7,FALSE,FALSE,unlimited,Monday
7956697,17,FALSE,FALSE,unlimited,Tuesday
5584475,11,FALSE,FALSE,unlimited,Monday
8787879,12,NA,NA,limited,Tuesday
8309545,12,TRUE,FALSE,unlimited,Sunday
4329116,17,FALSE,FALSE,unlimited,Monday
5561318,13,FALSE,FALSE,unlimited,Wednesday
5628504,7,FALSE,FALSE,unlimited,Saturday
716959,15,FALSE,FALSE,unlimited,Monday
9049694,7,FALSE,FALSE,unlimited,Tuesday
2275415,15,FALSE,FALSE,unlimited,Tuesday
993935,6,FALSE,FALSE,unlimited,Thursday
6837597,7,FALSE,FALSE,limited,Tuesday
5630081,13,TRUE,FALSE,unlimited,Sunday
9469488,9,TRUE,FALSE,unlimited,Monday
1151117,18,FALSE,FALSE,unlimited,Tuesday
3999717,8,FALSE,FALSE,unlimited,Tuesday
8682971,3,FALSE,FALSE,unlimited,Friday
9421271,4,FALSE,FALSE,unlimited,Monday
8926975,13,FALSE,FALSE,unlimited,Monday
5375965,10,FALSE,FALSE,unlimited,Tuesday
5709174,4,FALSE,FALSE,unlimited,Tuesday
6813774,7,FALSE,FALSE,unlimited,Monday
905456,13,FALSE,FALSE,unlimited,Wednesday
6992311,7,FALSE,FALSE,unlimited,Tuesday
7541375,3,FALSE,FALSE,unlimited,Monday
5260006,6,TRUE,FALSE,unlimited,Monday
1895778,4,FALSE,FALSE,unlimited,Friday
8584411,11,FALSE,FALSE,unlimited,Monday
3904141,10,FALSE,FALSE,unlimited,Tuesday
4521898,13,FALSE,FALSE,unlimited,Wednesday
9953607,8,FALSE,FALSE,unlimited,Tuesday
7415800,15,FALSE,FALSE,unlimited,Tuesday
547184,12,FALSE,FALSE,unlimited,Saturday
3977666,14,TRUE,FALSE,unlimited,Sunday
9278072,5,FALSE,FALSE,unlimited,Wednesday
9321112,13,FALSE,FALSE,unlimited,Sunday
1020926,8,FALSE,FALSE,unlimited,Monday
6955610,11,TRUE,FALSE,unlimited,Tuesday
7602701,5,FALSE,FALSE,unlimited,Tuesday
2847701,15,FALSE,FALSE,unlimited,Thursday
9335800,4,FALSE,FALSE,unlimited,Monday
7710613,12,FALSE,FALSE,unlimited,Tuesday
2698164,8,FALSE,FALSE,unlimited,Tuesday
140102,8,FALSE,FALSE,unlimited,Sunday
2874144,6,FALSE,FALSE,unlimited,Monday
4066289,4,NA,NA,unlimited,Friday
6163287,5,FALSE,FALSE,unlimited,Monday
1843689,8,TRUE,FALSE,unlimited,Thursday
165037,12,FALSE,FALSE,unlimited,Tuesday
839873,12,FALSE,FALSE,unlimited,Monday
3006323,12,TRUE,FALSE,unlimited,Friday
4492145,9,TRUE,FALSE,unlimited,Monday
822361,4,FALSE,FALSE,unlimited,Tuesday
1342683,7,FALSE,FALSE,unlimited,Tuesday
6217847,8,TRUE,FALSE,unlimited,Saturday
5176118,3,TRUE,FALSE,unlimited,Sunday
2023700,8,FALSE,FALSE,unlimited,Wednesday
6633156,7,TRUE,FALSE,unlimited,Friday
9277903,11,FALSE,FALSE,unlimited,Monday
1890494,5,FALSE,FALSE,unlimited,Sunday
948193,17,FALSE,FALSE,unlimited,Monday
5108656,8,TRUE,FALSE,unlimited,Sunday
5275276,12,FALSE,FALSE,unlimited,Tuesday
473323,5,FALSE,FALSE,unlimited,Thursday
5189017,12,FALSE,FALSE,unlimited,Wednesday
9514752,9,FALSE,FALSE,unlimited,Monday
1879394,15,FALSE,FALSE,unlimited,Tuesday
3272581,15,FALSE,FALSE,unlimited,Tuesday
3939322,14,TRUE,FALSE,unlimited,Sunday
3337195,7,FALSE,FALSE,unlimited,Tuesday
747945,6,FALSE,FALSE,unlimited,Monday
4203292,3,FALSE,FALSE,unlimited,Thursday
4886185,7,TRUE,FALSE,unlimited,Saturday
1576751,13,FALSE,FALSE,unlimited,Sunday
8636877,13,FALSE,FALSE,limited,Thursday
8303501,15,FALSE,FALSE,unlimited,Tuesday
2312549,17,FALSE,FALSE,unlimited,Monday
6760965,11,TRUE,FALSE,unlimited,Tuesday
9090157,5,FALSE,FALSE,unlimited,Monday
6960961,13,FALSE,FALSE,unlimited,Wednesday
683464,15,TRUE,FALSE,unlimited,Friday
8952922,7,TRUE,FALSE,unlimited,Sunday
1895147,13,FALSE,FALSE,unlimited,Sunday
7031819,4,NA,NA,unlimited,Thursday
2299056,8,TRUE,FALSE,unlimited,Tuesday
2509987,12,FALSE,FALSE,unlimited,Saturday
9408853,8,TRUE,FALSE,unlimited,Sunday
8099529,6,NA,NA,unlimited,Wednesday
4839417,7,FALSE,FALSE,unlimited,Monday
8905350,7,FALSE,FALSE,unlimited,Monday
6478100,16,TRUE,TRUE,unlimited,Saturday
7426751,7,FALSE,FALSE,unlimited,Monday
3134914,17,FALSE,FALSE,unlimited,Tuesday
5058107,3,FALSE,FALSE,unlimited,Monday
8838096,15,FALSE,FALSE,unlimited,Monday
1904784,3,TRUE,FALSE,unlimited,Monday
6511049,6,FALSE,FALSE,unlimited,Monday
9449007,14,FALSE,FALSE,unlimited,Thursday
7112571,15,TRUE,FALSE,unlimited,Sunday
4523733,7,FALSE,FALSE,unlimited,Sunday
1769207,12,FALSE,FALSE,unlimited,Saturday
302100,8,FALSE,FALSE,unlimited,Wednesday
3243480,4,TRUE,FALSE,unlimited,Monday
4003501,8,FALSE,FALSE,unlimited,Sunday
6358650,8,TRUE,FALSE,unlimited,Friday
4212232,7,FALSE,FALSE,unlimited,Sunday
8885648,16,FALSE,FALSE,unlimited,Tuesday
4094008,16,TRUE,FALSE,unlimited,Wednesday
9691636,12,FALSE,FALSE,unlimited,Tuesday
8453285,5,FALSE,FALSE,unlimited,Thursday
2754131,9,FALSE,FALSE,unlimited,Monday
9072630,5,FALSE,FALSE,unlimited,Tuesday
4673642,8,FALSE,FALSE,unlimited,Monday
4716139,9,NA,NA,unlimited,Monday
8423728,8,FALSE,FALSE,unlimited,Monday
9596370,6,TRUE,FALSE,unlimited,Sunday
6031726,12,TRUE,FALSE,unlimited,Sunday
6207595,4,FALSE,FALSE,unlimited,Tuesday
1387730,7,FALSE,FALSE,unlimited,Sunday
8750266,14,TRUE,FALSE,unlimited,Wednesday
5995615,5,FALSE,FALSE,unlimited,Monday
5916898,12,FALSE,TRUE,unlimited,Thursday
8400129,9,FALSE,FALSE,unlimited,Tuesday
6139928,16,TRUE,FALSE,unlimited,Saturday
246385,18,FALSE,FALSE,unlimited,Saturday
8571487,12,FALSE,FALSE,unlimited,Monday
761505,8,FALSE,FALSE,unlimited,Friday
8265015,12,TRUE,FALSE,unlimited,Thursday
6718502,12,TRUE,FALSE,unlimited,Monday
6039527,9,TRUE,TRUE,unlimited,Thursday
2376585,7,FALSE,FALSE,unlimited,Monday
8120040,1,FALSE,FALSE,unlimited,Tuesday
5164214,5,TRUE,FALSE,unlimited,Monday
2027162,8,FALSE,FALSE,unlimited,Thursday
6936110,6,FALSE,FALSE,unlimited,Monday
5755768,13,TRUE,TRUE,unlimited,Friday
4443848,12,TRUE,FALSE,unlimited,Thursday
2550016,8,FALSE,FALSE,unlimited,Tuesday
1280682,13,FALSE,FALSE,unlimited,Wednesday
5493639,15,NA,NA,unlimited,Tuesday
2932552,14,FALSE,FALSE,unlimited,Saturday
8640462,8,FALSE,FALSE,unlimited,Monday
7630548,7,FALSE,FALSE,unlimited,Monday
5748390,8,FALSE,FALSE,unlimited,Tuesday
1243953,16,FALSE,FALSE,unlimited,Monday
3833180,16,FALSE,FALSE,unlimited,Thursday
6846146,11,FALSE,FALSE,unlimited,Tuesday
5296961,6,FALSE,FALSE,unlimited,Sunday
9873672,17,FALSE,FALSE,unlimited,Monday
5605350,6,FALSE,FALSE,unlimited,Monday
2180594,14,FALSE,FALSE,unlimited,Thursday
879526,6,FALSE,FALSE,unlimited,Tuesday
4502513,13,TRUE,FALSE,unlimited,Tuesday
4279474,15,FALSE,FALSE,unlimited,Monday
7981219,17,NA,NA,unlimited,Monday
2267147,11,FALSE,FALSE,unlimited,Monday
3818005,6,FALSE,FALSE,unlimited,Saturday
4801775,3,FALSE,FALSE,unlimited,Monday
1382887,14,FALSE,FALSE,unlimited,Monday
5060499,14,FALSE,FALSE,unlimited,Thursday
8484195,8,TRUE,FALSE,unlimited,Tuesday
969401,12,FALSE,FALSE,unlimited,Thursday
4939648,7,TRUE,FALSE,unlimited,Sunday
5606015,6,TRUE,FALSE,unlimited,Tuesday
9100446,5,TRUE,FALSE,unlimited,Saturday
9207101,5,FALSE,FALSE,unlimited,Sunday
7730815,16,FALSE,FALSE,unlimited,Monday
5795560,7,FALSE,FALSE,unlimited,Monday
939843,4,FALSE,FALSE,unlimited,Monday
8872497,7,FALSE,FALSE,unlimited,Wednesday
2663889,8,TRUE,FALSE,unlimited,Friday
3976949,8,NA,NA,unlimited,Saturday
9404154,4,FALSE,FALSE,unlimited,Monday
2280075,6,FALSE,FALSE,unlimited,Thursday
7018519,16,NA,NA,unlimited,Wednesday
1291265,14,TRUE,FALSE,unlimited,Monday
3650391,8,FALSE,FALSE,unlimited,Sunday
1366843,13,FALSE,FALSE,unlimited,Friday
8372803,17,TRUE,FALSE,unlimited,Thursday
3012902,14,FALSE,FALSE,unlimited,Friday
1552697,17,TRUE,FALSE,unlimited,Thursday
6352412,15,FALSE,FALSE,unlimited,Monday
6578537,17,TRUE,FALSE,unlimited,Saturday
4344707,6,TRUE,FALSE,unlimited,Thursday
9012664,14,FALSE,FALSE,unlimited,Monday
8603801,4,FALSE,FALSE,unlimited,Monday
4983390,5,FALSE,FALSE,unlimited,Wednesday
4492029,13,NA,NA,unlimited,Tuesday
8243179,5,NA,NA,unlimited,Monday
8459303,5,FALSE,FALSE,unlimited,Friday
8215928,15,TRUE,TRUE,unlimited,Saturday
2120860,15,FALSE,FALSE,unlimited,Thursday
2061225,0,FALSE,FALSE,unlimited,Tuesday
4147574,3,FALSE,FALSE,unlimited,Tuesday
6846793,2,FALSE,FALSE,unlimited,Thursday
2146797,18,FALSE,FALSE,unlimited,Wednesday
539337,6,FALSE,FALSE,unlimited,Saturday
6791738,14,TRUE,FALSE,unlimited,Monday
8361329,5,TRUE,FALSE,unlimited,Wednesday
9389322,12,FALSE,FALSE,unlimited,Tuesday
359378,4,TRUE,FALSE,unlimited,Thursday
2484665,5,FALSE,FALSE,unlimited,Tuesday
4112511,5,FALSE,FALSE,unlimited,Tuesday
2173802,16,FALSE,FALSE,unlimited,Saturday
5662249,5,NA,NA,unlimited,Monday
9153709,14,FALSE,FALSE,unlimited,Tuesday
4866270,12,FALSE,FALSE,unlimited,Thursday
3538593,1,FALSE,FALSE,unlimited,Tuesday
208993,9,TRUE,FALSE,unlimited,Thursday
7708710,14,TRUE,FALSE,unlimited,Sunday
3256905,5,FALSE,TRUE,unlimited,Saturday
4861564,9,FALSE,FALSE,unlimited,Saturday
8748344,12,TRUE,FALSE,unlimited,Saturday
5746250,12,FALSE,TRUE,unlimited,Friday
733935,15,FALSE,FALSE,unlimited,Thursday
6070546,12,FALSE,FALSE,unlimited,Wednesday
6736818,2,FALSE,FALSE,unlimited,Sunday
744928,13,FALSE,TRUE,unlimited,Wednesday
897621,16,FALSE,FALSE,unlimited,Wednesday
1907364,4,FALSE,FALSE,unlimited,Tuesday
7687933,12,FALSE,FALSE,unlimited,Tuesday
1833489,5,FALSE,FALSE,unlimited,Wednesday
5680521,10,FALSE,FALSE,unlimited,Monday
4000617,13,FALSE,FALSE,unlimited,Saturday
9035675,7,TRUE,FALSE,unlimited,Thursday
6537515,16,FALSE,FALSE,unlimited,Monday
344901,11,FALSE,FALSE,unlimited,Monday
7306621,16,FALSE,FALSE,unlimited,Thursday
8851308,9,FALSE,FALSE,unlimited,Monday
1919578,18,TRUE,FALSE,unlimited,Wednesday
9066904,5,FALSE,FALSE,unlimited,Tuesday
3696721,6,TRUE,FALSE,unlimited,Sunday
8451622,14,TRUE,FALSE,unlimited,Sunday
8510302,8,FALSE,FALSE,unlimited,Sunday
5394231,13,FALSE,FALSE,unlimited,Wednesday
9623225,14,FALSE,FALSE,unlimited,Tuesday
9686388,13,TRUE,FALSE,unlimited,Sunday
804348,3,TRUE,FALSE,unlimited,Monday
1488129,14,NA,NA,unlimited,Monday
6597329,8,FALSE,FALSE,unlimited,Sunday
4747664,6,FALSE,FALSE,unlimited,Tuesday
6947110,8,FALSE,FALSE,unlimited,Tuesday
415969,7,FALSE,FALSE,unlimited,Monday
583349,7,NA,NA,unlimited,Friday
1097909,4,NA,NA,unlimited,Friday
3444205,3,FALSE,FALSE,unlimited,Wednesday
2092691,7,TRUE,FALSE,unlimited,Monday
1432889,7,TRUE,FALSE,unlimited,Thursday
689652,8,FALSE,FALSE,unlimited,Monday
2406606,0,FALSE,FALSE,unlimited,Tuesday
6183545,12,FALSE,FALSE,unlimited,Friday
1140884,5,FALSE,FALSE,unlimited,Sunday
7956753,8,TRUE,FALSE,unlimited,Sunday
6884097,14,TRUE,FALSE,unlimited,Monday
8582130,16,FALSE,FALSE,unlimited,Monday
7202957,15,FALSE,FALSE,unlimited,Tuesday
3827609,7,NA,NA,unlimited,Tuesday
2939235,8,FALSE,FALSE,unlimited,Monday
9213351,5,FALSE,FALSE,unlimited,Tuesday
231595,14,FALSE,FALSE,unlimited,Monday
9672006,16,FALSE,FALSE,unlimited,Thursday
499348,8,FALSE,FALSE,unlimited,Tuesday
151188,12,FALSE,FALSE,unlimited,Tuesday
7147145,15,FALSE,FALSE,unlimited,Saturday
3091645,8,FALSE,FALSE,unlimited,Monday
1100483,14,TRUE,FALSE,unlimited,Thursday
2804932,7,TRUE,FALSE,unlimited,Saturday
9664298,6,TRUE,FALSE,unlimited,Saturday
7669356,5,FALSE,TRUE,unlimited,Thursday
7590098,9,TRUE,FALSE,limited,Sunday
1331603,12,FALSE,FALSE,unlimited,Sunday
4120681,9,TRUE,FALSE,unlimited,Thursday
7057201,10,FALSE,FALSE,unlimited,Friday
7163712,11,TRUE,FALSE,unlimited,Friday
4912604,13,FALSE,FALSE,unlimited,Friday
6114634,12,FALSE,FALSE,unlimited,Wednesday
7560179,12,FALSE,FALSE,unlimited,Tuesday
358029,3,NA,NA,unlimited,Monday
375742,7,FALSE,FALSE,unlimited,Friday
4593540,14,FALSE,FALSE,unlimited,Thursday
8603041,16,FALSE,TRUE,unlimited,Monday
332901,14,FALSE,FALSE,unlimited,Thursday
872836,12,TRUE,FALSE,unlimited,Monday
8932608,12,FALSE,FALSE,unlimited,Monday
5632327,5,FALSE,FALSE,unlimited,Tuesday
6841142,6,FALSE,FALSE,unlimited,Monday
9299510,7,FALSE,FALSE,unlimited,Tuesday
2099631,17,FALSE,FALSE,unlimited,Sunday
8708139,17,FALSE,FALSE,unlimited,Tuesday
6371768,7,FALSE,FALSE,unlimited,Tuesday
5963113,14,FALSE,FALSE,unlimited,Tuesday
9658049,15,NA,NA,unlimited,Monday
832284,8,TRUE,FALSE,unlimited,Monday
9909457,2,FALSE,FALSE,unlimited,Sunday
6340499,8,FALSE,FALSE,unlimited,Tuesday
5507699,7,FALSE,FALSE,unlimited,Tuesday
7215455,7,FALSE,FALSE,unlimited,Saturday
6305611,13,TRUE,FALSE,unlimited,Sunday
2879104,13,FALSE,FALSE,unlimited,Tuesday
7746832,10,TRUE,FALSE,unlimited,Sunday
286662,5,FALSE,FALSE,unlimited,Tuesday
2126051,9,FALSE,FALSE,unlimited,Monday
7835433,16,TRUE,FALSE,unlimited,Sunday
6534575,13,FALSE,FALSE,unlimited,Friday
9522425,3,FALSE,FALSE,unlimited,Monday
5920,15,TRUE,FALSE,unlimited,Tuesday
2245701,8,TRUE,FALSE,unlimited,Monday
389453,8,FALSE,FALSE,unlimited,Monday
